原始样本索引,标签ID,类别名称
8669,8,rec.motorcycles
8670,8,rec.motorcycles
8671,8,rec.motorcycles
8672,8,rec.motorcycles
8673,8,rec.motorcycles
8674,8,rec.motorcycles
8675,8,rec.motorcycles
8676,8,rec.motorcycles
8677,8,rec.motorcycles
8678,8,rec.motorcycles
8679,8,rec.motorcycles
8680,8,rec.motorcycles
8681,8,rec.motorcycles
8682,8,rec.motorcycles
8683,8,rec.motorcycles
8684,8,rec.motorcycles
8685,8,rec.motorcycles
8686,8,rec.motorcycles
8687,8,rec.motorcycles
8688,8,rec.motorcycles
8689,8,rec.motorcycles
8690,8,rec.motorcycles
8691,8,rec.motorcycles
8692,8,rec.motorcycles
8693,8,rec.motorcycles
8694,8,rec.motorcycles
8695,8,rec.motorcycles
8696,8,rec.motorcycles
8697,8,rec.motorcycles
8698,8,rec.motorcycles
8699,8,rec.motorcycles
8700,8,rec.motorcycles
8701,8,rec.motorcycles
8702,8,rec.motorcycles
8703,8,rec.motorcycles
8704,8,rec.motorcycles
8705,8,rec.motorcycles
8706,8,rec.motorcycles
8707,8,rec.motorcycles
8708,8,rec.motorcycles
8709,8,rec.motorcycles
8710,8,rec.motorcycles
8711,8,rec.motorcycles
8712,8,rec.motorcycles
8713,8,rec.motorcycles
8714,8,rec.motorcycles
8715,8,rec.motorcycles
8716,8,rec.motorcycles
8717,8,rec.motorcycles
8718,8,rec.motorcycles
8719,8,rec.motorcycles
8720,8,rec.motorcycles
8721,8,rec.motorcycles
8722,8,rec.motorcycles
8723,8,rec.motorcycles
8724,8,rec.motorcycles
8725,8,rec.motorcycles
8726,8,rec.motorcycles
8727,8,rec.motorcycles
8728,8,rec.motorcycles
8729,8,rec.motorcycles
8730,8,rec.motorcycles
8731,8,rec.motorcycles
8732,8,rec.motorcycles
8733,8,rec.motorcycles
8734,8,rec.motorcycles
8735,8,rec.motorcycles
8736,8,rec.motorcycles
8737,8,rec.motorcycles
8738,8,rec.motorcycles
8739,8,rec.motorcycles
8740,8,rec.motorcycles
8741,8,rec.motorcycles
8742,8,rec.motorcycles
8743,8,rec.motorcycles
8744,8,rec.motorcycles
8745,8,rec.motorcycles
8746,8,rec.motorcycles
8747,8,rec.motorcycles
8748,8,rec.motorcycles
8749,8,rec.motorcycles
8750,8,rec.motorcycles
8751,8,rec.motorcycles
8752,8,rec.motorcycles
8753,8,rec.motorcycles
8754,8,rec.motorcycles
8755,8,rec.motorcycles
8756,8,rec.motorcycles
8757,8,rec.motorcycles
8758,8,rec.motorcycles
8759,8,rec.motorcycles
8760,8,rec.motorcycles
8761,8,rec.motorcycles
8762,8,rec.motorcycles
8763,8,rec.motorcycles
8764,8,rec.motorcycles
8765,8,rec.motorcycles
8766,8,rec.motorcycles
8767,8,rec.motorcycles
8768,8,rec.motorcycles
8769,8,rec.motorcycles
8770,8,rec.motorcycles
8771,8,rec.motorcycles
8772,8,rec.motorcycles
8773,8,rec.motorcycles
8774,8,rec.motorcycles
8775,8,rec.motorcycles
8776,8,rec.motorcycles
8777,8,rec.motorcycles
8778,8,rec.motorcycles
8779,8,rec.motorcycles
8780,8,rec.motorcycles
8781,8,rec.motorcycles
8782,8,rec.motorcycles
8783,8,rec.motorcycles
8784,8,rec.motorcycles
8785,8,rec.motorcycles
8786,8,rec.motorcycles
8787,8,rec.motorcycles
8788,8,rec.motorcycles
8789,8,rec.motorcycles
8790,8,rec.motorcycles
8791,8,rec.motorcycles
8792,8,rec.motorcycles
8793,8,rec.motorcycles
8794,8,rec.motorcycles
8795,8,rec.motorcycles
8796,8,rec.motorcycles
8797,8,rec.motorcycles
8798,8,rec.motorcycles
8799,8,rec.motorcycles
8800,8,rec.motorcycles
8801,8,rec.motorcycles
8802,8,rec.motorcycles
8803,8,rec.motorcycles
8804,8,rec.motorcycles
8805,8,rec.motorcycles
8806,8,rec.motorcycles
8807,8,rec.motorcycles
8808,8,rec.motorcycles
8809,8,rec.motorcycles
8810,8,rec.motorcycles
8811,8,rec.motorcycles
8812,8,rec.motorcycles
8813,8,rec.motorcycles
8814,8,rec.motorcycles
8815,8,rec.motorcycles
8816,8,rec.motorcycles
8817,8,rec.motorcycles
8818,8,rec.motorcycles
8819,8,rec.motorcycles
8820,8,rec.motorcycles
8821,8,rec.motorcycles
8822,8,rec.motorcycles
8823,8,rec.motorcycles
8824,8,rec.motorcycles
8825,8,rec.motorcycles
8826,8,rec.motorcycles
8827,8,rec.motorcycles
8828,8,rec.motorcycles
8829,8,rec.motorcycles
8830,8,rec.motorcycles
8831,8,rec.motorcycles
8832,8,rec.motorcycles
8833,8,rec.motorcycles
8834,8,rec.motorcycles
8835,8,rec.motorcycles
8836,8,rec.motorcycles
8837,8,rec.motorcycles
8838,8,rec.motorcycles
8839,8,rec.motorcycles
8840,8,rec.motorcycles
8841,8,rec.motorcycles
8842,8,rec.motorcycles
8843,8,rec.motorcycles
8844,8,rec.motorcycles
8845,8,rec.motorcycles
8846,8,rec.motorcycles
8847,8,rec.motorcycles
8848,8,rec.motorcycles
8849,8,rec.motorcycles
8850,8,rec.motorcycles
8851,8,rec.motorcycles
8852,8,rec.motorcycles
8853,8,rec.motorcycles
8854,8,rec.motorcycles
8855,8,rec.motorcycles
8856,8,rec.motorcycles
8857,8,rec.motorcycles
8858,8,rec.motorcycles
8859,8,rec.motorcycles
8860,8,rec.motorcycles
8861,8,rec.motorcycles
8862,8,rec.motorcycles
8863,8,rec.motorcycles
8864,8,rec.motorcycles
8865,8,rec.motorcycles
8866,8,rec.motorcycles
8867,8,rec.motorcycles
8868,8,rec.motorcycles
8869,8,rec.motorcycles
8870,8,rec.motorcycles
8871,8,rec.motorcycles
8872,8,rec.motorcycles
8873,8,rec.motorcycles
8874,8,rec.motorcycles
8875,8,rec.motorcycles
8876,8,rec.motorcycles
8877,8,rec.motorcycles
8878,8,rec.motorcycles
8879,8,rec.motorcycles
8880,8,rec.motorcycles
8881,8,rec.motorcycles
8882,8,rec.motorcycles
8883,8,rec.motorcycles
8884,8,rec.motorcycles
8885,8,rec.motorcycles
8886,8,rec.motorcycles
8887,8,rec.motorcycles
8888,8,rec.motorcycles
8889,8,rec.motorcycles
8890,8,rec.motorcycles
8891,8,rec.motorcycles
8892,8,rec.motorcycles
8893,8,rec.motorcycles
8894,8,rec.motorcycles
8895,8,rec.motorcycles
8896,8,rec.motorcycles
8897,8,rec.motorcycles
8898,8,rec.motorcycles
8899,8,rec.motorcycles
8900,8,rec.motorcycles
8901,8,rec.motorcycles
8902,8,rec.motorcycles
8903,8,rec.motorcycles
8904,8,rec.motorcycles
8905,8,rec.motorcycles
8906,8,rec.motorcycles
8907,8,rec.motorcycles
8908,8,rec.motorcycles
8909,8,rec.motorcycles
8910,8,rec.motorcycles
8911,8,rec.motorcycles
8912,8,rec.motorcycles
8913,8,rec.motorcycles
8914,8,rec.motorcycles
8915,8,rec.motorcycles
8916,8,rec.motorcycles
8917,8,rec.motorcycles
8918,8,rec.motorcycles
8919,8,rec.motorcycles
8920,8,rec.motorcycles
8921,8,rec.motorcycles
8922,8,rec.motorcycles
8923,8,rec.motorcycles
8924,8,rec.motorcycles
8925,8,rec.motorcycles
8926,8,rec.motorcycles
8927,8,rec.motorcycles
8928,8,rec.motorcycles
8929,8,rec.motorcycles
8930,8,rec.motorcycles
8931,8,rec.motorcycles
8932,8,rec.motorcycles
8933,8,rec.motorcycles
8934,8,rec.motorcycles
8935,8,rec.motorcycles
8936,8,rec.motorcycles
8937,8,rec.motorcycles
8938,8,rec.motorcycles
8939,8,rec.motorcycles
8940,8,rec.motorcycles
8941,8,rec.motorcycles
8942,8,rec.motorcycles
8943,8,rec.motorcycles
8944,8,rec.motorcycles
8945,8,rec.motorcycles
8946,8,rec.motorcycles
8947,8,rec.motorcycles
8948,8,rec.motorcycles
8949,8,rec.motorcycles
8950,8,rec.motorcycles
8951,8,rec.motorcycles
8952,8,rec.motorcycles
8953,8,rec.motorcycles
8954,8,rec.motorcycles
8955,8,rec.motorcycles
8956,8,rec.motorcycles
8957,8,rec.motorcycles
8958,8,rec.motorcycles
8959,8,rec.motorcycles
8960,8,rec.motorcycles
8961,8,rec.motorcycles
8962,8,rec.motorcycles
8963,8,rec.motorcycles
8964,8,rec.motorcycles
8965,8,rec.motorcycles
8966,8,rec.motorcycles
8967,8,rec.motorcycles
8968,8,rec.motorcycles
8969,8,rec.motorcycles
8970,8,rec.motorcycles
8971,8,rec.motorcycles
8972,8,rec.motorcycles
8973,8,rec.motorcycles
8974,8,rec.motorcycles
8975,8,rec.motorcycles
8976,8,rec.motorcycles
8977,8,rec.motorcycles
8978,8,rec.motorcycles
8979,8,rec.motorcycles
8980,8,rec.motorcycles
8981,8,rec.motorcycles
8982,8,rec.motorcycles
8983,8,rec.motorcycles
8984,8,rec.motorcycles
8985,8,rec.motorcycles
8986,8,rec.motorcycles
8987,8,rec.motorcycles
8988,8,rec.motorcycles
8989,8,rec.motorcycles
8990,8,rec.motorcycles
8991,8,rec.motorcycles
8992,8,rec.motorcycles
8993,8,rec.motorcycles
8994,8,rec.motorcycles
8995,8,rec.motorcycles
8996,8,rec.motorcycles
8997,8,rec.motorcycles
8998,8,rec.motorcycles
8999,8,rec.motorcycles
9000,9,rec.sport.baseball
9001,9,rec.sport.baseball
9002,9,rec.sport.baseball
9003,9,rec.sport.baseball
9004,9,rec.sport.baseball
9005,9,rec.sport.baseball
9006,9,rec.sport.baseball
9007,9,rec.sport.baseball
9008,9,rec.sport.baseball
9009,9,rec.sport.baseball
9010,9,rec.sport.baseball
9011,9,rec.sport.baseball
9012,9,rec.sport.baseball
9013,9,rec.sport.baseball
9014,9,rec.sport.baseball
9015,9,rec.sport.baseball
9016,9,rec.sport.baseball
9017,9,rec.sport.baseball
9018,9,rec.sport.baseball
9019,9,rec.sport.baseball
9020,9,rec.sport.baseball
9021,9,rec.sport.baseball
9022,9,rec.sport.baseball
9023,9,rec.sport.baseball
9024,9,rec.sport.baseball
9025,9,rec.sport.baseball
9026,9,rec.sport.baseball
9027,9,rec.sport.baseball
9028,9,rec.sport.baseball
9029,9,rec.sport.baseball
9030,9,rec.sport.baseball
9031,9,rec.sport.baseball
9032,9,rec.sport.baseball
9033,9,rec.sport.baseball
9034,9,rec.sport.baseball
9035,9,rec.sport.baseball
9036,9,rec.sport.baseball
9037,9,rec.sport.baseball
9038,9,rec.sport.baseball
9039,9,rec.sport.baseball
9040,9,rec.sport.baseball
9041,9,rec.sport.baseball
9042,9,rec.sport.baseball
9043,9,rec.sport.baseball
9044,9,rec.sport.baseball
9045,9,rec.sport.baseball
9046,9,rec.sport.baseball
9047,9,rec.sport.baseball
9048,9,rec.sport.baseball
9049,9,rec.sport.baseball
9050,9,rec.sport.baseball
9051,9,rec.sport.baseball
9052,9,rec.sport.baseball
9053,9,rec.sport.baseball
9054,9,rec.sport.baseball
9055,9,rec.sport.baseball
9056,9,rec.sport.baseball
9057,9,rec.sport.baseball
9058,9,rec.sport.baseball
9059,9,rec.sport.baseball
9060,9,rec.sport.baseball
9061,9,rec.sport.baseball
9062,9,rec.sport.baseball
9063,9,rec.sport.baseball
9064,9,rec.sport.baseball
9065,9,rec.sport.baseball
9066,9,rec.sport.baseball
9067,9,rec.sport.baseball
9068,9,rec.sport.baseball
9069,9,rec.sport.baseball
9070,9,rec.sport.baseball
9071,9,rec.sport.baseball
9072,9,rec.sport.baseball
9073,9,rec.sport.baseball
9074,9,rec.sport.baseball
9075,9,rec.sport.baseball
9076,9,rec.sport.baseball
9077,9,rec.sport.baseball
9078,9,rec.sport.baseball
9079,9,rec.sport.baseball
9080,9,rec.sport.baseball
9081,9,rec.sport.baseball
9082,9,rec.sport.baseball
9083,9,rec.sport.baseball
9084,9,rec.sport.baseball
9085,9,rec.sport.baseball
9086,9,rec.sport.baseball
9087,9,rec.sport.baseball
9088,9,rec.sport.baseball
9089,9,rec.sport.baseball
9090,9,rec.sport.baseball
9091,9,rec.sport.baseball
9092,9,rec.sport.baseball
9093,9,rec.sport.baseball
9094,9,rec.sport.baseball
9095,9,rec.sport.baseball
9096,9,rec.sport.baseball
9097,9,rec.sport.baseball
9098,9,rec.sport.baseball
9099,9,rec.sport.baseball
9100,9,rec.sport.baseball
9101,9,rec.sport.baseball
9102,9,rec.sport.baseball
9103,9,rec.sport.baseball
9104,9,rec.sport.baseball
9105,9,rec.sport.baseball
9106,9,rec.sport.baseball
9107,9,rec.sport.baseball
9108,9,rec.sport.baseball
9109,9,rec.sport.baseball
9110,9,rec.sport.baseball
9111,9,rec.sport.baseball
9112,9,rec.sport.baseball
9113,9,rec.sport.baseball
9114,9,rec.sport.baseball
9115,9,rec.sport.baseball
9116,9,rec.sport.baseball
9117,9,rec.sport.baseball
9118,9,rec.sport.baseball
9119,9,rec.sport.baseball
9120,9,rec.sport.baseball
9121,9,rec.sport.baseball
9122,9,rec.sport.baseball
9123,9,rec.sport.baseball
9124,9,rec.sport.baseball
9125,9,rec.sport.baseball
9126,9,rec.sport.baseball
9127,9,rec.sport.baseball
9128,9,rec.sport.baseball
9129,9,rec.sport.baseball
9130,9,rec.sport.baseball
9131,9,rec.sport.baseball
9132,9,rec.sport.baseball
9133,9,rec.sport.baseball
9134,9,rec.sport.baseball
9135,9,rec.sport.baseball
9136,9,rec.sport.baseball
9137,9,rec.sport.baseball
9138,9,rec.sport.baseball
9139,9,rec.sport.baseball
9140,9,rec.sport.baseball
9141,9,rec.sport.baseball
9142,9,rec.sport.baseball
9143,9,rec.sport.baseball
9144,9,rec.sport.baseball
9145,9,rec.sport.baseball
9146,9,rec.sport.baseball
9147,9,rec.sport.baseball
9148,9,rec.sport.baseball
9149,9,rec.sport.baseball
9150,9,rec.sport.baseball
9151,9,rec.sport.baseball
9152,9,rec.sport.baseball
9153,9,rec.sport.baseball
9154,9,rec.sport.baseball
9155,9,rec.sport.baseball
9156,9,rec.sport.baseball
9157,9,rec.sport.baseball
9158,9,rec.sport.baseball
9159,9,rec.sport.baseball
9160,9,rec.sport.baseball
9161,9,rec.sport.baseball
9162,9,rec.sport.baseball
9163,9,rec.sport.baseball
9164,9,rec.sport.baseball
9165,9,rec.sport.baseball
9166,9,rec.sport.baseball
9167,9,rec.sport.baseball
9168,9,rec.sport.baseball
9169,9,rec.sport.baseball
9170,9,rec.sport.baseball
9171,9,rec.sport.baseball
9172,9,rec.sport.baseball
9173,9,rec.sport.baseball
9174,9,rec.sport.baseball
9175,9,rec.sport.baseball
9176,9,rec.sport.baseball
9177,9,rec.sport.baseball
9178,9,rec.sport.baseball
9179,9,rec.sport.baseball
9180,9,rec.sport.baseball
9181,9,rec.sport.baseball
9182,9,rec.sport.baseball
9183,9,rec.sport.baseball
9184,9,rec.sport.baseball
9185,9,rec.sport.baseball
9186,9,rec.sport.baseball
9187,9,rec.sport.baseball
9188,9,rec.sport.baseball
9189,9,rec.sport.baseball
9190,9,rec.sport.baseball
9191,9,rec.sport.baseball
9192,9,rec.sport.baseball
9193,9,rec.sport.baseball
9194,9,rec.sport.baseball
9195,9,rec.sport.baseball
9196,9,rec.sport.baseball
9197,9,rec.sport.baseball
9198,9,rec.sport.baseball
9199,9,rec.sport.baseball
9200,9,rec.sport.baseball
9201,9,rec.sport.baseball
9202,9,rec.sport.baseball
9203,9,rec.sport.baseball
9204,9,rec.sport.baseball
9205,9,rec.sport.baseball
9206,9,rec.sport.baseball
9207,9,rec.sport.baseball
9208,9,rec.sport.baseball
9209,9,rec.sport.baseball
9210,9,rec.sport.baseball
9211,9,rec.sport.baseball
9212,9,rec.sport.baseball
9213,9,rec.sport.baseball
9214,9,rec.sport.baseball
9215,9,rec.sport.baseball
9216,9,rec.sport.baseball
9217,9,rec.sport.baseball
9218,9,rec.sport.baseball
9219,9,rec.sport.baseball
9220,9,rec.sport.baseball
9221,9,rec.sport.baseball
9222,9,rec.sport.baseball
9223,9,rec.sport.baseball
9224,9,rec.sport.baseball
9225,9,rec.sport.baseball
9226,9,rec.sport.baseball
9227,9,rec.sport.baseball
9228,9,rec.sport.baseball
9229,9,rec.sport.baseball
9230,9,rec.sport.baseball
9231,9,rec.sport.baseball
9232,9,rec.sport.baseball
9233,9,rec.sport.baseball
9234,9,rec.sport.baseball
9235,9,rec.sport.baseball
9236,9,rec.sport.baseball
9237,9,rec.sport.baseball
9238,9,rec.sport.baseball
9239,9,rec.sport.baseball
9240,9,rec.sport.baseball
9241,9,rec.sport.baseball
9242,9,rec.sport.baseball
9243,9,rec.sport.baseball
9244,9,rec.sport.baseball
9245,9,rec.sport.baseball
9246,9,rec.sport.baseball
9247,9,rec.sport.baseball
9248,9,rec.sport.baseball
9249,9,rec.sport.baseball
9250,9,rec.sport.baseball
9251,9,rec.sport.baseball
9252,9,rec.sport.baseball
9253,9,rec.sport.baseball
9254,9,rec.sport.baseball
9255,9,rec.sport.baseball
9256,9,rec.sport.baseball
9257,9,rec.sport.baseball
9258,9,rec.sport.baseball
9259,9,rec.sport.baseball
9260,9,rec.sport.baseball
9261,9,rec.sport.baseball
9262,9,rec.sport.baseball
9263,9,rec.sport.baseball
9264,9,rec.sport.baseball
9265,9,rec.sport.baseball
9266,9,rec.sport.baseball
9267,9,rec.sport.baseball
9268,9,rec.sport.baseball
9269,9,rec.sport.baseball
9270,9,rec.sport.baseball
9271,9,rec.sport.baseball
9272,9,rec.sport.baseball
9273,9,rec.sport.baseball
9274,9,rec.sport.baseball
9275,9,rec.sport.baseball
9276,9,rec.sport.baseball
9277,9,rec.sport.baseball
9278,9,rec.sport.baseball
9279,9,rec.sport.baseball
9280,9,rec.sport.baseball
9281,9,rec.sport.baseball
9282,9,rec.sport.baseball
9283,9,rec.sport.baseball
9284,9,rec.sport.baseball
9285,9,rec.sport.baseball
9286,9,rec.sport.baseball
9287,9,rec.sport.baseball
9288,9,rec.sport.baseball
9289,9,rec.sport.baseball
9290,9,rec.sport.baseball
9291,9,rec.sport.baseball
9292,9,rec.sport.baseball
9293,9,rec.sport.baseball
9294,9,rec.sport.baseball
9295,9,rec.sport.baseball
9296,9,rec.sport.baseball
9297,9,rec.sport.baseball
9298,9,rec.sport.baseball
9299,9,rec.sport.baseball
9300,9,rec.sport.baseball
9301,9,rec.sport.baseball
9302,9,rec.sport.baseball
9303,9,rec.sport.baseball
9304,9,rec.sport.baseball
9305,9,rec.sport.baseball
9306,9,rec.sport.baseball
9307,9,rec.sport.baseball
9308,9,rec.sport.baseball
9309,9,rec.sport.baseball
9310,9,rec.sport.baseball
9311,9,rec.sport.baseball
9312,9,rec.sport.baseball
9313,9,rec.sport.baseball
9314,9,rec.sport.baseball
9315,9,rec.sport.baseball
9316,9,rec.sport.baseball
9317,9,rec.sport.baseball
9318,9,rec.sport.baseball
9319,9,rec.sport.baseball
9320,9,rec.sport.baseball
9321,9,rec.sport.baseball
9322,9,rec.sport.baseball
9323,9,rec.sport.baseball
9324,9,rec.sport.baseball
9325,9,rec.sport.baseball
9326,9,rec.sport.baseball
9327,9,rec.sport.baseball
9328,9,rec.sport.baseball
9329,9,rec.sport.baseball
9330,9,rec.sport.baseball
9331,9,rec.sport.baseball
9332,9,rec.sport.baseball
9333,9,rec.sport.baseball
9334,9,rec.sport.baseball
9335,9,rec.sport.baseball
9336,9,rec.sport.baseball
9337,9,rec.sport.baseball
9338,9,rec.sport.baseball
9339,9,rec.sport.baseball
9340,9,rec.sport.baseball
9341,9,rec.sport.baseball
9342,9,rec.sport.baseball
9343,9,rec.sport.baseball
9344,9,rec.sport.baseball
9345,9,rec.sport.baseball
9346,9,rec.sport.baseball
9347,9,rec.sport.baseball
9348,9,rec.sport.baseball
9349,9,rec.sport.baseball
9350,9,rec.sport.baseball
9351,9,rec.sport.baseball
9352,9,rec.sport.baseball
9353,9,rec.sport.baseball
9354,9,rec.sport.baseball
9355,9,rec.sport.baseball
9356,9,rec.sport.baseball
9357,9,rec.sport.baseball
9358,9,rec.sport.baseball
9359,9,rec.sport.baseball
9360,9,rec.sport.baseball
9361,9,rec.sport.baseball
9362,9,rec.sport.baseball
9363,9,rec.sport.baseball
9364,9,rec.sport.baseball
9365,9,rec.sport.baseball
9366,9,rec.sport.baseball
9367,9,rec.sport.baseball
9368,9,rec.sport.baseball
9369,9,rec.sport.baseball
9370,9,rec.sport.baseball
9371,9,rec.sport.baseball
9372,9,rec.sport.baseball
9373,9,rec.sport.baseball
9374,9,rec.sport.baseball
9375,9,rec.sport.baseball
9376,9,rec.sport.baseball
9377,9,rec.sport.baseball
9378,9,rec.sport.baseball
9379,9,rec.sport.baseball
9380,9,rec.sport.baseball
9381,9,rec.sport.baseball
9382,9,rec.sport.baseball
9383,9,rec.sport.baseball
9384,9,rec.sport.baseball
9385,9,rec.sport.baseball
9386,9,rec.sport.baseball
9387,9,rec.sport.baseball
9388,9,rec.sport.baseball
9389,9,rec.sport.baseball
9390,9,rec.sport.baseball
9391,9,rec.sport.baseball
9392,9,rec.sport.baseball
9393,9,rec.sport.baseball
9394,9,rec.sport.baseball
9395,9,rec.sport.baseball
9396,9,rec.sport.baseball
9397,9,rec.sport.baseball
9398,9,rec.sport.baseball
9399,9,rec.sport.baseball
9400,9,rec.sport.baseball
9401,9,rec.sport.baseball
9402,9,rec.sport.baseball
9403,9,rec.sport.baseball
9404,9,rec.sport.baseball
9405,9,rec.sport.baseball
9406,9,rec.sport.baseball
9407,9,rec.sport.baseball
9408,9,rec.sport.baseball
9409,9,rec.sport.baseball
9410,9,rec.sport.baseball
9411,9,rec.sport.baseball
9412,9,rec.sport.baseball
9413,9,rec.sport.baseball
9414,9,rec.sport.baseball
9415,9,rec.sport.baseball
9416,9,rec.sport.baseball
9417,9,rec.sport.baseball
9418,9,rec.sport.baseball
9419,9,rec.sport.baseball
9420,9,rec.sport.baseball
9421,9,rec.sport.baseball
9422,9,rec.sport.baseball
9423,9,rec.sport.baseball
9424,9,rec.sport.baseball
9425,9,rec.sport.baseball
9426,9,rec.sport.baseball
9427,9,rec.sport.baseball
9428,9,rec.sport.baseball
9429,9,rec.sport.baseball
9430,9,rec.sport.baseball
9431,9,rec.sport.baseball
9432,9,rec.sport.baseball
9433,9,rec.sport.baseball
9434,9,rec.sport.baseball
9435,9,rec.sport.baseball
9436,9,rec.sport.baseball
9437,9,rec.sport.baseball
9438,9,rec.sport.baseball
9439,9,rec.sport.baseball
9440,9,rec.sport.baseball
9441,9,rec.sport.baseball
9442,9,rec.sport.baseball
9443,9,rec.sport.baseball
9444,9,rec.sport.baseball
9445,9,rec.sport.baseball
9446,9,rec.sport.baseball
9447,9,rec.sport.baseball
9448,9,rec.sport.baseball
9449,9,rec.sport.baseball
9450,9,rec.sport.baseball
9451,9,rec.sport.baseball
9452,9,rec.sport.baseball
9453,9,rec.sport.baseball
9454,9,rec.sport.baseball
9455,9,rec.sport.baseball
9456,9,rec.sport.baseball
9457,9,rec.sport.baseball
9458,9,rec.sport.baseball
9459,9,rec.sport.baseball
9460,9,rec.sport.baseball
9461,9,rec.sport.baseball
9462,9,rec.sport.baseball
9463,9,rec.sport.baseball
9464,9,rec.sport.baseball
9465,9,rec.sport.baseball
9466,9,rec.sport.baseball
9467,9,rec.sport.baseball
9468,9,rec.sport.baseball
9469,9,rec.sport.baseball
9470,9,rec.sport.baseball
9471,9,rec.sport.baseball
9472,9,rec.sport.baseball
9473,9,rec.sport.baseball
9474,9,rec.sport.baseball
9475,9,rec.sport.baseball
9476,9,rec.sport.baseball
9477,9,rec.sport.baseball
9478,9,rec.sport.baseball
9479,9,rec.sport.baseball
9480,9,rec.sport.baseball
9481,9,rec.sport.baseball
9482,9,rec.sport.baseball
9483,9,rec.sport.baseball
9484,9,rec.sport.baseball
9485,9,rec.sport.baseball
9486,9,rec.sport.baseball
9487,9,rec.sport.baseball
9488,9,rec.sport.baseball
9489,9,rec.sport.baseball
9490,9,rec.sport.baseball
9491,9,rec.sport.baseball
9492,9,rec.sport.baseball
9493,9,rec.sport.baseball
9494,9,rec.sport.baseball
9495,9,rec.sport.baseball
9496,9,rec.sport.baseball
9497,9,rec.sport.baseball
9498,9,rec.sport.baseball
9499,9,rec.sport.baseball
9500,9,rec.sport.baseball
9501,9,rec.sport.baseball
9502,9,rec.sport.baseball
9503,9,rec.sport.baseball
9504,9,rec.sport.baseball
9505,9,rec.sport.baseball
9506,9,rec.sport.baseball
9507,9,rec.sport.baseball
9508,9,rec.sport.baseball
9509,9,rec.sport.baseball
9510,9,rec.sport.baseball
9511,9,rec.sport.baseball
9512,9,rec.sport.baseball
9513,9,rec.sport.baseball
9514,9,rec.sport.baseball
9515,9,rec.sport.baseball
9516,9,rec.sport.baseball
9517,9,rec.sport.baseball
9518,9,rec.sport.baseball
9519,9,rec.sport.baseball
9520,9,rec.sport.baseball
9521,9,rec.sport.baseball
9522,9,rec.sport.baseball
9523,9,rec.sport.baseball
9524,9,rec.sport.baseball
9525,9,rec.sport.baseball
9526,9,rec.sport.baseball
9527,9,rec.sport.baseball
9528,9,rec.sport.baseball
9529,9,rec.sport.baseball
9530,9,rec.sport.baseball
9531,9,rec.sport.baseball
9532,9,rec.sport.baseball
9533,9,rec.sport.baseball
9534,9,rec.sport.baseball
9535,9,rec.sport.baseball
9536,9,rec.sport.baseball
9537,9,rec.sport.baseball
9538,9,rec.sport.baseball
9539,9,rec.sport.baseball
9540,9,rec.sport.baseball
9541,9,rec.sport.baseball
9542,9,rec.sport.baseball
9543,9,rec.sport.baseball
9544,9,rec.sport.baseball
9545,9,rec.sport.baseball
9546,9,rec.sport.baseball
9547,9,rec.sport.baseball
9548,9,rec.sport.baseball
9549,9,rec.sport.baseball
9550,9,rec.sport.baseball
9551,9,rec.sport.baseball
9552,9,rec.sport.baseball
9553,9,rec.sport.baseball
9554,9,rec.sport.baseball
9555,9,rec.sport.baseball
9556,9,rec.sport.baseball
9557,9,rec.sport.baseball
9558,9,rec.sport.baseball
9559,9,rec.sport.baseball
9560,9,rec.sport.baseball
9561,9,rec.sport.baseball
9562,9,rec.sport.baseball
9563,9,rec.sport.baseball
9564,9,rec.sport.baseball
9565,9,rec.sport.baseball
9566,9,rec.sport.baseball
9567,9,rec.sport.baseball
9568,9,rec.sport.baseball
9569,9,rec.sport.baseball
9570,9,rec.sport.baseball
9571,9,rec.sport.baseball
9572,9,rec.sport.baseball
9573,9,rec.sport.baseball
9574,9,rec.sport.baseball
9575,9,rec.sport.baseball
9576,9,rec.sport.baseball
9577,9,rec.sport.baseball
9578,9,rec.sport.baseball
9579,9,rec.sport.baseball
9580,9,rec.sport.baseball
9581,9,rec.sport.baseball
9582,9,rec.sport.baseball
9583,9,rec.sport.baseball
9584,9,rec.sport.baseball
9585,9,rec.sport.baseball
9586,9,rec.sport.baseball
9587,9,rec.sport.baseball
9588,9,rec.sport.baseball
9589,9,rec.sport.baseball
9590,9,rec.sport.baseball
9591,9,rec.sport.baseball
9592,9,rec.sport.baseball
9593,9,rec.sport.baseball
9594,9,rec.sport.baseball
9595,9,rec.sport.baseball
9596,9,rec.sport.baseball
9597,9,rec.sport.baseball
9598,9,rec.sport.baseball
9599,9,rec.sport.baseball
9600,9,rec.sport.baseball
9601,9,rec.sport.baseball
9602,9,rec.sport.baseball
9603,9,rec.sport.baseball
9604,9,rec.sport.baseball
9605,9,rec.sport.baseball
9606,9,rec.sport.baseball
9607,9,rec.sport.baseball
9608,9,rec.sport.baseball
9609,9,rec.sport.baseball
9610,9,rec.sport.baseball
9611,9,rec.sport.baseball
9612,9,rec.sport.baseball
9613,9,rec.sport.baseball
9614,9,rec.sport.baseball
9615,9,rec.sport.baseball
9616,9,rec.sport.baseball
9617,9,rec.sport.baseball
9618,9,rec.sport.baseball
9619,9,rec.sport.baseball
9620,9,rec.sport.baseball
9621,9,rec.sport.baseball
9622,9,rec.sport.baseball
